i,j,x,y,yaw
0,668,0.00867,0.13892,-0.05184
0,669,0.00867,0.13892,-0.05184
0,670,0.00741,0.13795,-0.055
0,671,0.00741,0.13795,-0.055
0,672,0.00741,0.13795,-0.055
0,673,0.00741,0.13795,-0.055
0,674,0.00741,0.13795,-0.055
0,675,0.00741,0.13795,-0.055
0,676,0.00818,0.13818,-0.03349
0,677,0.00818,0.13818,-0.03349
0,678,0.00818,0.13818,-0.03349
0,679,0.00818,0.13818,-0.03349
0,680,0.00818,0.13818,-0.03349
0,681,0.00818,0.13818,-0.03349
0,682,0.00818,0.13818,-0.03349
0,683,0.00818,0.13818,-0.03349
0,684,0.00818,0.13818,-0.03349
0,685,0.00818,0.13818,-0.03349
0,686,0.00798,0.13771,-0.05186
0,687,0.00798,0.13771,-0.05186
0,688,0.00798,0.13771,-0.05186
0,689,0.00785,0.13782,-0.09837
0,690,0.00785,0.13782,-0.09837
0,691,0.00785,0.13782,-0.09837
0,692,0.00785,0.13782,-0.09837
0,693,0.00785,0.13782,-0.09837
0,694,0.00785,0.13782,-0.09837
0,695,0.00938,0.13913,-0.06064
0,696,0.00938,0.13913,-0.06064
0,697,0.00938,0.13913,-0.06064
0,698,0.00938,0.13913,-0.06064
0,699,0.00938,0.13913,-0.06064
0,700,0.00938,0.13913,-0.06064
0,701,0.00921,0.1392,-0.06714
0,702,0.00921,0.1392,-0.06714
0,703,0.00921,0.1392,-0.06714
0,704,0.00921,0.1392,-0.06714
0,705,0.00798,0.13801,-0.06222
0,706,0.00798,0.13801,-0.06222
0,707,0.00798,0.13801,-0.06222
0,708,0.00892,0.13839,-0.04402
0,709,0.00892,0.13839,-0.04402
0,710,0.00892,0.13839,-0.04402
0,711,0.00859,0.13782,-0.09918
0,712,0.00859,0.13782,-0.09918
0,713,0.00859,0.13782,-0.09918
0,714,0.00859,0.13782,-0.09918
0,715,0.00859,0.13782,-0.09918
0,716,0.00859,0.13782,-0.09918
0,717,0.00859,0.13782,-0.09918
0,718,0.00859,0.13782,-0.09918
0,719,0.00859,0.13782,-0.09918
0,720,0.00805,0.13762,-0.04779
0,721,0.00805,0.13762,-0.04779
0,722,0.00805,0.13762,-0.04779
0,723,0.00928,0.13868,-0.04695
0,724,0.00928,0.13868,-0.04695
0,725,0.00928,0.13868,-0.04695
0,726,0.0092,0.13846,-0.05504
0,727,0.0092,0.13846,-0.05504
0,728,0.0092,0.13846,-0.05504
0,729,0.0092,0.13846,-0.05504
0,730,0.00911,0.13874,-0.12396
0,731,0.00911,0.13874,-0.12396
0,732,0.00911,0.13874,-0.12396
0,733,0.0088,0.13762,-0.04787
0,734,0.0088,0.13762,-0.04787
0,735,0.0088,0.13762,-0.04787
0,736,0.0088,0.13762,-0.04787
0,737,0.0088,0.13762,-0.04787
0,738,0.0088,0.13762,-0.04787
0,739,0.00901,0.13798,-0.04283
0,740,0.00901,0.13798,-0.04283
0,741,0.00901,0.13798,-0.04283
0,742,0.00966,0.1387,-0.05501
0,743,0.00966,0.1387,-0.05501
0,744,0.00966,0.1387,-0.05501
0,745,0.01041,0.13891,-0.03348
0,746,0.01041,0.13891,-0.03348
0,747,0.01041,0.13891,-0.03348
0,748,0.01041,0.13891,-0.03348
0,749,0.01041,0.13891,-0.03348
0,750,0.01041,0.13891,-0.03348
0,751,0.01041,0.13891,-0.03348
0,752,0.01041,0.13891,-0.03348
0,753,0.01041,0.13891,-0.03348
0,754,0.01041,0.13891,-0.03348
0,755,0.01041,0.13891,-0.03348
0,756,0.01041,0.13891,-0.03348
0,757,0.01041,0.13891,-0.03348
0,758,0.01031,0.13824,-0.05322
0,759,0.01031,0.13824,-0.05322
0,760,0.01031,0.13824,-0.05322
0,761,0.00955,0.13763,-0.04794
0,762,0.00955,0.13763,-0.04794
0,763,0.00955,0.13763,-0.04794
0,764,0.01053,0.13859,-0.04724
0,765,0.01053,0.13859,-0.04724
0,766,0.01053,0.13859,-0.04724
0,767,0.01031,0.13824,-0.05322
0,768,0.01031,0.13824,-0.05322
0,769,0.01031,0.13824,-0.05322
0,770,0.01053,0.13859,-0.04724
0,771,0.01053,0.13859,-0.04724
0,772,0.01053,0.13859,-0.04724
0,773,0.01115,0.1389,-0.03346
0,774,0.01115,0.1389,-0.03346
0,775,0.01115,0.1389,-0.03346
0,776,0.01115,0.1389,-0.03346
0,777,0.01115,0.1389,-0.03346
0,778,0.01115,0.1389,-0.03346
0,779,0.01115,0.1389,-0.03346
0,780,0.01115,0.1389,-0.03346
0,781,0.01115,0.1389,-0.03346
0,782,0.01115,0.1389,-0.03346
0,783,0.01115,0.1389,-0.03346
0,784,0.01115,0.1389,-0.03346
0,785,0.01115,0.1389,-0.03346
0,786,0.01115,0.1389,-0.03346
0,787,0.01115,0.1389,-0.03346
0,788,0.01115,0.1389,-0.03346
0,789,0.01115,0.1389,-0.03346
0,790,0.01115,0.1389,-0.03346
0,791,0.01115,0.1389,-0.03346
0,792,0.01115,0.1389,-0.03346
0,793,0.01115,0.1389,-0.03346
0,794,0.01115,0.1389,-0.03346
0,795,0.01115,0.1389,-0.03346
0,796,0.01115,0.1389,-0.03346
0,797,0.01115,0.1389,-0.03346
0,798,0.01115,0.1389,-0.03346
0,799,0.01115,0.1389,-0.03346
0,800,0.01115,0.1389,-0.03346
0,801,0.01125,0.13886,-0.04568
0,802,0.01125,0.13886,-0.04568
0,803,0.01125,0.13886,-0.04568
0,804,0.01125,0.13886,-0.04568
0,805,0.01083,0.13857,-0.10194
0,806,0.01083,0.13857,-0.10194
0,807,0.01083,0.13857,-0.10194
0,808,0.01189,0.1389,-0.03345
0,809,0.01189,0.1389,-0.03345
0,810,0.01189,0.1389,-0.03345
0,811,0.01189,0.1389,-0.03345
0,812,0.01189,0.1389,-0.03345
0,813,0.01189,0.1389,-0.03345
0,814,0.01189,0.1389,-0.03345
0,815,0.01189,0.1389,-0.03345
0,816,0.01189,0.1389,-0.03345
0,817,0.01189,0.1389,-0.03345
0,818,0.01189,0.1389,-0.03345
0,819,0.01189,0.1389,-0.03345
0,820,0.01189,0.1389,-0.03345
0,821,0.01189,0.1389,-0.03345
0,822,0.01189,0.1389,-0.03345
0,823,0.01189,0.1389,-0.03345
0,824,0.01189,0.1389,-0.03345
0,825,0.01189,0.1389,-0.03345
0,826,0.01158,0.13857,-0.10276
0,827,0.01158,0.13857,-0.10276
0,828,0.01158,0.13857,-0.10276
0,829,0.01158,0.13857,-0.10276
0,830,0.01209,0.1387,-0.10145
0,831,0.01209,0.1387,-0.10145
0,832,0.01209,0.1387,-0.10145
0,833,0.01139,0.13805,-0.03128
0,834,0.01139,0.13805,-0.03128
0,835,0.01139,0.13805,-0.03128
0,836,0.01367,0.14012,-0.02759
0,837,0.01367,0.14012,-0.02759
0,838,0.01367,0.14012,-0.02759
0,839,0.01267,0.13908,-0.02459
0,840,0.01267,0.13908,-0.02459
0,841,0.01267,0.13908,-0.02459
0,842,0.01351,0.13983,-0.03395
0,843,0.01351,0.13983,-0.03395
0,844,0.01351,0.13983,-0.03395
0,845,0.01351,0.13983,-0.03395
0,846,0.01351,0.13983,-0.03395
0,847,0.01351,0.13983,-0.03395
0,848,0.01367,0.14012,-0.02759
0,849,0.01367,0.14012,-0.02759
0,850,0.01367,0.14012,-0.02759
0,851,0.01248,0.13904,-0.02542
0,852,0.01248,0.13904,-0.02542
0,853,0.01248,0.13904,-0.02542
0,854,0.01248,0.13904,-0.02542
0,855,0.01292,0.13891,-0.03036
0,856,0.01292,0.13891,-0.03036
0,857,0.01292,0.13891,-0.03036
0,858,0.01292,0.13891,-0.03036
0,859,0.01292,0.13891,-0.03036
0,860,0.01292,0.13891,-0.03036
0,861,0.01319,0.13929,-0.02365
0,862,0.01319,0.13929,-0.02365
0,863,0.01319,0.13929,-0.02365
0,864,0.01319,0.13929,-0.02365
0,865,0.01319,0.13929,-0.02365
0,866,0.01319,0.13929,-0.02365
0,867,0.01319,0.13929,-0.02365
0,868,0.01319,0.13929,-0.02365
0,869,0.01319,0.13929,-0.02365
0,870,0.01313,0.13917,-0.03347
0,871,0.01313,0.13917,-0.03347
0,872,0.01313,0.13917,-0.03347
0,873,0.0138,0.1393,-0.01187
0,874,0.0138,0.1393,-0.01187
0,875,0.0138,0.1393,-0.01187
0,876,0.0138,0.1393,-0.01187
0,877,0.0138,0.1393,-0.01187
0,878,0.0138,0.1393,-0.01187
0,879,0.0138,0.1393,-0.01187
0,880,0.0138,0.1393,-0.01187
0,881,0.0138,0.1393,-0.01187
0,882,0.0138,0.1393,-0.01187
0,883,0.0138,0.1393,-0.01187
0,884,0.0138,0.1393,-0.01187
0,885,0.0138,0.1393,-0.01187
0,886,0.0138,0.1393,-0.01187
0,887,0.0138,0.1393,-0.01187
0,888,0.0138,0.1393,-0.01187
0,889,0.0138,0.1393,-0.01187
0,890,0.0138,0.1393,-0.01187
0,891,0.0138,0.1393,-0.01187
0,892,0.0138,0.1393,-0.01187
0,893,0.0138,0.1393,-0.01187
0,894,0.0138,0.1393,-0.01187
0,895,0.01366,0.1389,-0.03037
0,896,0.01366,0.1389,-0.03037
0,897,0.01366,0.1389,-0.03037
0,898,0.01394,0.13929,-0.02355
0,899,0.01394,0.13929,-0.02355
0,900,0.01394,0.13929,-0.02355
0,901,0.01264,0.13812,-0.02099
0,902,0.01264,0.13812,-0.02099
0,903,0.01264,0.13812,-0.02099
0,904,0.01264,0.13812,-0.02099
0,905,0.01387,0.13917,-0.03348
0,906,0.01387,0.13917,-0.03348
0,907,0.01387,0.13917,-0.03348
0,908,0.01453,0.13929,-0.01186
0,909,0.01453,0.13929,-0.01186
0,910,0.01453,0.13929,-0.01186
0,911,0.01453,0.13929,-0.01186
0,912,0.01453,0.13929,-0.01186
0,913,0.01453,0.13929,-0.01186
0,914,0.01453,0.13929,-0.01186
0,915,0.01453,0.13929,-0.01186
0,916,0.01453,0.13929,-0.01186
0,917,0.01453,0.13929,-0.01186
0,918,0.01453,0.13929,-0.01186
0,919,0.01453,0.13929,-0.01186
0,920,0.01453,0.13929,-0.01186
0,921,0.01453,0.13929,-0.01186
0,922,0.01453,0.13929,-0.01186
0,923,0.01453,0.13929,-0.01186
0,924,0.01453,0.13929,-0.01186
0,925,0.01453,0.13929,-0.01186
0,926,0.01453,0.13929,-0.01186
0,927,0.01453,0.13929,-0.01186
0,928,0.01453,0.13929,-0.01186
0,929,0.01453,0.13929,-0.01186
0,930,0.01453,0.13929,-0.01186
0,931,0.01453,0.13929,-0.01186
0,932,0.01453,0.13929,-0.01186
0,933,0.01453,0.13929,-0.01186
0,934,0.01453,0.13929,-0.01186
0,935,0.01453,0.13929,-0.01186
0,936,0.01453,0.13929,-0.01186
0,937,0.01453,0.13929,-0.01186
0,938,0.01453,0.13929,-0.01186
0,939,0.01453,0.13929,-0.01186
0,940,0.01453,0.13929,-0.01186
0,941,0.01453,0.13929,-0.01186
0,942,0.01453,0.13929,-0.01186
0,943,0.01453,0.13929,-0.01186
0,944,0.01453,0.13929,-0.01186
0,945,0.01453,0.13929,-0.01186
0,946,0.01453,0.13929,-0.01186
0,947,0.01453,0.13929,-0.01186
0,948,0.01453,0.13929,-0.01186
0,949,0.01453,0.13929,-0.01186
0,950,0.01453,0.13929,-0.01186
0,951,0.01453,0.13929,-0.01186
0,952,0.01453,0.13929,-0.01186
0,953,0.01453,0.13929,-0.01186
0,954,0.01453,0.13929,-0.01186
0,955,0.01453,0.13929,-0.01186
0,956,0.01453,0.13929,-0.01186
0,957,0.01453,0.13929,-0.01186
0,958,0.01453,0.13929,-0.01186
0,959,0.01453,0.13929,-0.01186
0,960,0.01453,0.13929,-0.01186
0,961,0.01441,0.1389,-0.03038
0,962,0.01441,0.1389,-0.03038
0,963,0.01441,0.1389,-0.03038
0,964,0.01468,0.13928,-0.02345
0,965,0.01468,0.13928,-0.02345
0,966,0.01468,0.13928,-0.02345
0,967,0.01468,0.13928,-0.02345
0,968,0.01468,0.13928,-0.02345
0,969,0.01468,0.13928,-0.02345
0,970,0.01468,0.13928,-0.02345
0,971,0.01468,0.13928,-0.02345
0,972,0.01468,0.13928,-0.02345
0,973,0.01468,0.13928,-0.02345
0,974,0.01468,0.13928,-0.02345
0,975,0.01468,0.13928,-0.02345
0,976,0.01468,0.13928,-0.02345
0,977,0.01468,0.13928,-0.02345
0,978,0.01468,0.13928,-0.02345
0,979,0.01468,0.13928,-0.02345
0,980,0.01468,0.13928,-0.02345
0,981,0.01468,0.13928,-0.02345
0,982,0.01468,0.13928,-0.02345
0,983,0.01468,0.13928,-0.02345
0,984,0.01468,0.13928,-0.02345
0,985,0.01468,0.13928,-0.02345
0,986,0.01468,0.13928,-0.02345
0,987,0.01468,0.13928,-0.02345
0,988,0.01468,0.13928,-0.02345
0,989,0.01468,0.13928,-0.02345
0,990,0.01468,0.13928,-0.02345
0,991,0.01468,0.13928,-0.02345
0,992,0.01468,0.13928,-0.02345
0,993,0.01468,0.13928,-0.02345
0,994,0.01468,0.13928,-0.02345
0,995,0.01468,0.13928,-0.02345
0,996,0.01468,0.13928,-0.02345
0,997,0.01468,0.13928,-0.02345
0,998,0.01468,0.13928,-0.02345
0,999,0.01468,0.13928,-0.02345
